1523;4019907297211;51060622;;NIVÅLIST NR 6 ALU EIK SK 2M;39920;37065;STK;;SELVKLEBENDE;STK;1;;714;51060622;;;1;;0
1523;4019907259080;47391135;;NIVÅLIST NR6 EIK GR  SK 2M;41520;38565;STK;;;STK;1;;711;47391135;;;1;;0
1523;4019907259103;47390855;;NIVÅLIST NR6 EIK HVIT SK 1M;21520;19326;STK;;;STK;1;;1019;47390855;;;1;;0
1523;4019907297204;48915542;;NIVÅLIST NR6 EIK SK 1M;20720;18531;STK;;SELVKLEBENDE;STK;1;;1056;48915542;;;1;;0
1523;7021180920523;23280720;;NIVÅLIST NR 6 BRONSE EL 2M;30320;26829;STK;;;STK;1;;1151;23280720;;;1;;0
1523;7021180924927;28222156;;OVERG.LIST NR1 25MM SØLV EL 2M;19120;17472;STK;;BORRET M.SKRUER.;STK;1;;861;28222156;;;1;;0
1523;7021180924514;23280613;;OVERG.LIST NR1 25MM BRONSE 1M;10320;8738;STK;;BORRET MED SKRUER;STK;1;;1532;23280613;;;1;;0
1523;7021180924613;28222149;;OVERG LIST NR1 25MM SÏLV SK 1M;15920;14031;STK;;SELVKLEBENDE;STK;1;;1185;28222149;;;1;;0
1523;7021180924620;28222164;;OVERG LIST NR1 25MM SÏLV SK 2M;30320;28064;STK;;SELVKLEBENDE;STK;1;;744;28222164;;;1;;0
1523;4019907206640;57315258;;OVERG.LIST NR 2 30MM EIK SAND;15920;14296;STK;;SELVK 1M;STK;1;;1020;57315258;;;1;;0
1523;4019907206657;57315262;;OVERG.LIST NR 2 30MM EIK SAND;30320;28504;STK;;SELVK 2M;STK;1;;598;57315262;;;1;;0
1523;4019907259158;47389663;;OVERG.LIST NR2 30MM MØRK GRÅ S;15920;14296;STK;;;STK;1;;1020;47389663;;;1;;0
1523;4019907259189;47390363;;OVERG.LIST NR2 30MM MØRK GRÅ S;30320;28504;STK;;;STK;1;;598;47390363;;;1;;0
1523;7021186928219;41692821;;OVERG LIST NR 2 30MM ALU EIK S;30320;28504;STK;;;STK;1;;598;41692821;;;1;;0
1523;4019907259035;47389746;;OVERG.LIST NR2 30MM EIK GRÅ SK;15920;14296;STK;;;STK;1;;1020;47389746;;;1;;0
1523;4019907259042;47390537;;OVERG.LIST NR2 30MM EIK GRÅ SK;30320;28504;STK;;;STK;1;;598;47390537;;;1;;0
1523;4019907259165;47389682;;OVERG.LIST NR2 30MM EIK HVIT S;15920;14296;STK;;;STK;1;;1020;47389682;;;1;;0
1523;4019907259196;47390382;;OVERG.LIST NR2 30MM EIK HVIT S;30320;28504;STK;;;STK;1;;598;47390382;;;1;;0
1523;7021186927984;41692798;;OVERG.LIST NR 2 30MM SORTEL SK;18320;16501;STK;;;STK;1;;992;41692798;;;1;;0
1523;7021186928028;41692802;;OVERG.LIST NR 2 30MM SORTEL SK;33520;31505;STK;;;STK;1;;601;41692802;;;1;;0
1523;7021180945915;28222255;;OVERG.LIST NR3 40MM SØLV EL 1M;13520;12442;STK;;BORRET MED SKRUER;STK;1;;796;28222255;;;1;;0
1523;7021186928172;41692817;;OVERG LIST NR 2 30MM ALU EIK S;15920;14296;STK;;SELVKLEBENDE;STK;1;;1020;41692817;;;1;;0
1523;7317900146404;41558859;;OVERGANGSLIST A03 2000MM GULL;15120;6880;STK;;30X5MM;STK;1;;5449;41558859;;;1;;0
1523;7021180945922;28222263;;OVERG.LIST NR3 40MM SØLV EL 2M;28720;24885;STK;;BORRET M.SKRUER;STK;1;;1335;28222263;;;1;;0
1523;4019907297150;51061004;;OVERGANGSLIST NR 2 EIK LYS GRÅ;30320;28504;STK;;SELVKLEBENDE;STK;1;;598;51061004;;;1;;0
1523;4019907297143;51060993;;OVERGANGSLIST NR2 EIK LYS GRÅ;15920;14296;STK;;SELVKLEBENDE;STK;1;;1020;51060993;;;1;;0
1523;7392118804810;41326190;;SKJØTELIST RUSTFRI NR 48 -1 ME;123920;52960;STK;;1000X100X4;STK;1;;5726;41326190;;;1;;0
1523;7039490401199;48043898;;SKJØTELIST TO-DELT HVIT 2400MM;30320;5600;STK;;PLASTPAKKET;STK;1;;8153;48043898;;;1;;0
1523;7039490401182;48042006;;SKJØTELIST TO-DELT ALU 2400MM;25520;4000;STK;;PLASTPAKKET;STK;1;;8432;48042006;;;1;;0
1523;7039490433848;60053946;;SKJØTEPROFIL TODELT ALU 2400;28720;23939;STK;;MONTERINGSLIST ALUMINIUM;STK;1;;1664;60053946;;;1;;0
1523;7039490438690;60053175;;SOKKELPROFIL ALU 2400;19120;15957;STK;;MONTERINGSLIST ALUMINIUM;STK;1;;1653;60053175;;;1;;0
1523;7039490439147;60053176;;SOKKELPROFIL SORT 2400;21520;18403;STK;;SOKKELLIST 2400 MM;STK;1;;1448;60053176;;;1;;0
1523;4042448116352;41705084;;TETNINGSBØRSTE 1M X 43MM HVIT;36720;8000;STK;;TIL TEKSTILGULV;STK;1;;7821;41705084;;;1;;0
1523;7021182914926;28222701;;TR.NESE NR10 29X29 SØLV EL 2M;28720;25151;STK;;BORRET MED SKRUER;STK;1;;1242;28222701;;;1;;0
1523;4019907259240;47390753;;TRAPPENESE NR9,1 MØRK GRÅ SK 2;30320;28504;STK;;SELVKLEBENDE;STK;1;;598;47390753;;;1;;0
1523;4019907259219;47390556;;TRAPPENESE NR 9,1 MØRK GRÅ SK;15920;14296;STK;;SELVKLEBENDE;STK;1;;1020;47390556;;;1;;0
1523;7021187110620;28222586;;TRAPPENESE NR8 2M SØLVBL S.KL;27120;23210;STK;;SELVKLEBENDE;STK;1;;1441;28222586;;;1;;0
1523;7021186929421;41692942;;TRAPPENESE NR9.1 ALU EIK SK 2M;30320;28504;STK;;SELVKLEBENDE;STK;1;;598;41692942;;;1;;0
1523;4019907206619;57315213;;TRAPPENESE NR 9.1 EIK SAND 2M;30320;28504;STK;;SELVK;STK;1;;598;57315213;;;1;;0
1523;7021186929124;41692912;;TRAPPENESE NR9.1 SORTEL. SK 1.;23920;22502;STK;;;STK;1;;592;41692912;;;1;;0
1523;7021186929230;41692923;;TRAPPENESE NR9.1 SORTEL. SK 2M;33520;30974;STK;;;STK;1;;759;41692923;;;1;;0
1523;7021187130932;28222610;;TRAPPENESE NR9 1.5M SØLV BLANK;15920;13944;STK;;BORRET MED SKRUER;STK;1;;1241;28222610;;;1;;0
1523;4019907297198;51061042;;TRAPPENESE NR9,1 ALU EIK LYS G;30320;28504;STK;;SELVKLEBENDE;STK;1;;598;51061042;;;1;;0
1523;4019907297167;51061012;;TRAPPENESE NR9,1 ALU EIK SK 1M;15920;13677;STK;;SELVKLEBENDE;STK;1;;1408;51061012;;;1;;0
1523;4019907297181;51061023;;TRAPPENESE NR9,1 ALU EIK LYS G;15920;14296;STK;;SELVKLEBENDE;STK;1;;1020;51061023;;;1;;0
1523;4019907259059;47390734;;TRAPPENESE NR9,1 EIK GRÅ SK 1M;15920;14296;STK;;;STK;1;;1020;47390734;;;1;;0
1523;4019907259066;47390783;;TRAPPENESE NR9,1 EIK GR  SK 2M;30320;28504;STK;;;STK;1;;598;47390783;;;1;;0
1523;4019907259226;47390605;;TRAPPENESE NR9,1 EIK HVIT SK 1;15920;14296;STK;;;STK;1;;1020;47390605;;;1;;0
1523;4019907259257;47390764;;TRAPPENESE NR9,1 EIK HVIT SK 2;30320;28504;STK;;;STK;1;;598;47390764;;;1;;0
1523;4019907206602;57315194;;TRAPPENESE NR9,1 EIK SAND 1M;15920;14296;STK;;SELVK;STK;1;;1020;57315194;;;1;;0
1523;7070483152995;57102182;;VANNSTOPPLIST OPAL 1750 KRYSTA;33520;8000;STK;;;STK;1;;7613;57102182;;;1;;0
1523;7021180921919;28222354;;NIVÅLIST NR5 1M SØLV BLANK;9520;8119;STK;;BORRET M.SKRUER;STK;1;;1470;28222354;;;1;;0
1523;7021180924910;28222131;;OVERG.LIST NR1 25MM SØLV EL 1M;10320;8738;STK;;BORRET M.SKRUER .;STK;1;;1532;28222131;;;1;;0
1523;7021180921926;28222370;;NIVÅLIST NR5 2M SØLV BLANK;17520;15708;STK;;BORRET M.SKRUER;STK;1;;1034;28222370;;;1;;0
1523;7021187130925;28222636;;TRAPPENESE NR9 2M SØLV BLANK;19920;17826;STK;;BORRET M.SKRUER;STK;1;;1050;28222636;;;1;;0
1523;7021180941931;28222719;;TRAPPENESE NR13 1.5M SØLV BLAN;23120;21092;STK;;BORRET M.SKRUER;STK;1;;877;28222719;;;1;;0
1523;7021180941924;28222727;;TRAPPENESE NR13 2M SØLV BLANK;30320;28151;STK;;BORRET M.SKRUER;STK;1;;715;28222727;;;1;;0
1523;7021182914933;28222693;;TRAPPENESE NR 10 29X29 SØLV EL;21520;18974;STK;;BORRET M.SKRUER;STK;1;;1182;28222693;;;1;;0
1523;7021180920516;23280712;;NIVÅLIST NR 6BRONSEEL1M;15920;13944;STK;;;STK;1;;1241;23280712;;;1;;0
1523;7021187120933;28222677;;TRAPPENESE NR9.1  1.5M SØLV BL;15920;14118;STK;;BORRET M.SKRUER;STK;1;;1131;28222677;;;1;;0
1523;7021187120926;28222685;;TRAPPENESE NR 9.1 2M SØLV BLAN;20720;18709;STK;;BORRET M.SKRUER;STK;1;;970;28222685;;;1;;0
1523;7021187120537;23280837;;TRAPPENESE NR9,1 1,5M BRONSE E;15920;14118;STK;;;STK;1;;1131;23280837;;;1;;0
1523;7021180920912;28222412;;NIVÅLIST NR6 1M SØLV BLANK;15920;13944;STK;;BORRET M.SKRUER;STK;1;;1241;28222412;;;1;;0
1523;7021180920929;28222420;;NIVÅLIST NR6 2M SØLV BLANK;30320;26829;STK;;BORRET M.SKRUER;STK;1;;1151;28222420;;;1;;0
1523;7021187120520;23280845;;TRAPPENESE NR9,1 2M BRONSE EL.;20720;18709;STK;;;STK;1;;970;23280845;;;1;;0
1523;7021180946615;28222206;;OVERG.LIST NR 2 30MM SØLV SK 1;15920;14296;STK;;SELVKLEBENDE;STK;1;;1020;28222206;;;1;;0
1523;7021180946622;28222222;;OVERG.LIST NR2 30MM SØLV SK 2M;33520;31505;STK;;SELVKLEBENDE;STK;1;;601;28222222;;;1;;0
1525;7070073501110;43730574;;GULVDEKNING 115 - 117 CM 125GR;15920;11445;RUL;;125GR/30M2;RUL;1;;2810;43730574;;;1;;0
1525;7350022300668;46300974;;MELKEPAPP M/PE 90-140CM-300GR/;99920;64734;RUL;;90-140CM-300GR/75M2 22,5KG PR.;RUL;1;;3521;46300974;;;1;;0
1525;7350022301542;56334206;;ULLPAPP 1X15M;19120;11307;RUL;;;RUL;1;;4085;56334206;;;1;;0
1525;5415125489923;50607533;;UNDERLAG SILENT WALK 7M2;65520;41915;RUL;;2MM TYKKELSE;RUL;1;;3602;50607533;;;1;;0
1525;7331373723993;50743764;;UNDERLAG PROF PU SKUM 1,2X12,5;19920;10427;STK;;1,2X12,5MX2MM;STK;1;;4765;50743764;;;1;;0
1525;7331373551978;42098306;;UNDERLAG PROF PU FUKT 3MM 1X15;47920;32000;STK;;1X15M GODKJENT NBI NR 2271.;STK;1;;3322;42098306;;;1;;0
1525;7052871800022;25540584;;UNDERLAG SILENT SYSTEM 2MM ALL;79200;47287;STK;;ROM-OG TRINNLYDSDEMPENDE 15M2;STK;1;;4029;25540584;;;1;;0
1568;4042448416704;55824765;;LIMSPIKER TIL FLISER A2 3KG;7920;5455;STK;;;STK;1;;3112;55824765;;;1;;0
1568;4042448416735;55824773;;LIMSPIKER TIL FLISER A2 4KG;10320;6343;STK;;;STK;1;;3853;55824773;;;1;;0
1568;4042448416759;55824784;;FESTEPUTE TIL TAPET A6 1KG;10320;5455;STK;;;STK;1;;4714;55824784;;;1;;0
1568;4042448416780;55824818;;LIMSPIKER TIL TAPET A2 1KG;7920;5455;STK;;;STK;1;;3112;55824818;;;1;;0
1568;4042448416810;55824822;;LIMSPIKER TIL TAPET A2 2KG;10320;6343;STK;;;STK;1;;3853;55824822;;;1;;0
1568;4042448416551;55824716;;LIMKROK TRANSPARENT A5 0,2KG;10320;5711;STK;;;STK;1;;4466;55824716;;;1;;0
1568;4042448416568;55824720;;LIMKROK TRANSPARENT A2 1KG;9520;5711;STK;;;STK;1;;4001;55824720;;;1;;0
1568;7035920020022;25772062;;BUNNKLOSS 200M 65X100X16MM;18320;11812;PAR;;FURU FOR 15X58 LIST HVITMALT;PAR;1;;3552;25772062;;;1;;0
1568;7035920011228;25772047;;GULVKLOSS UTV 112M 40X40X115MM;15120;7680;STK;;FOR 16X95MM HVITMALT;STK;1;;4920;25772047;;;1;;0
1568;7035920010221;25772039;;GULVKLOSS 102M 21X21X115MM 4ST;25520;11680;SET;;FOR 16X95MM HVITMALT;SET;1;;5423;25772039;;;1;;0
1568;7035920050227;45260600;;MIDTKLOSS 502M 360X95X35MM;39920;2400;SET;;"SIRUP SNIPPER" HVITMALT;SET;1;;9398;45260600;;;1;;0
1568;7035920060127;45262333;;SIDEKLOSS 601M 340X95X45MM SJØ;35120;2400;PAR;;VINDUSKNEKT MALT;PAR;1;;9316;45262333;;;1;;0
1568;7035920045223;23976830;;TAKKLOSS 452M 50X50X150MM 4STK;35120;22590;SET;;FURU FOR 21X70 LIST HVITMALT;SET;1;;3567;23976830;;;1;;0
1568;7392118131367;44915500;;TAKKLOSS GRONG 55X40(55)X78;11920;2400;STK;;(90) UTVENDIG HJØRNE HVITLAKKE;STK;1;;7986;44915500;;;1;;0
1568;7392118131374;44915515;;TAKKLOSS KVITFJELL 80X50X75;18320;2400;STK;;UTVENDIG HJØRNE HVITLAKKERT;STK;1;;8689;44915515;;;1;;0
1568;7392118131381;44915526;;TAKKLOSS KVITFJELL 90X55X85;18320;2400;STK;;UTVENDIG HJØRNE HVITLAKKERT;STK;1;;8689;44915526;;;1;;0
1568;7392118131428;44915564;;TAKKLOSS NARVIK 100X50X105;39920;2400;STK;;X(150) UTV. HJØRNE HVIT;STK;1;;9398;44915564;;;1;;0
1568;7035920040327;27402825;;TAKKLOSS 403M 40X40X90MM 4STK.;28160;18691;SET;;MALT PASSER EKS.HULKIL 21X58MM;SET;1;;3362;27402825;;;1;;0
1568;7392118131022;44915273;;TOPPKLOSS VOSS 16X75X75;14320;3920;PAR;;HVITLAKKERT;PAR;1;;7262;44915273;;;1;;0
1568;7035920030427;23976749;;TOPPKLOSS 304M 22X100X100MM;22320;2400;PAR;;FURU FOR 21X95 LIST HVITMALT;PAR;1;;8924;23976749;;;1;;0
1568;7035920050326;45260698;;UNDERKLOSS 503M 140X95X45MM SJ;23920;2400;PAR;;VINDUSKNEKT UNDER VINDU MALT;PAR;1;;8996;45260698;;;1;;0
1568;7035920030229;23976723;;TOPPKLOSS 302M 16X75X75MM;17520;11352;PAR;;MALT PASSER FOR 15X70MM LIST;PAR;1;;3520;23976723;;;1;;0
1580;7393969240277;56846493;;GULVLIST 16X60 WHINFELL;15120;11913;LM;;240 CM;STK;2;;2120;56846493;;;1;;0
1580;200000520663;51933734;;TEPPE GREEN MØRKGRÅ 2M NOPPOR;15120;12789;M2;;MØRKGRÅ 2M NOPPOR;M2;1;;1541;51933734;;;1;;0
1580;2000000307640;43407802;;TEPPE GREEN GRØN 2M NOPPOR;10320;7248;M2;;GRØN 2M NOPPOR;M2;1;;2976;43407802;;;1;;0
1580;5450158430344;51266320;;VINYL ICONIK T-EXT 4M ROCK MID;28720;18332;M2;;RUL=100M2;LM;4;;3616;51266320;;;1;;0
1580;7393969111744;55956596;;VINYL TAIGA CLW 172;31920;27061;M2;;TAIGA CLW 172 5X172X1210 MM;PAK;2;;1521;55956596;;;1;;0
1580;7393969110129;55897622;;VINYL WHINFELL WOOD;43120;37479;M2;;WHINFELL CLW 218 6X218X1210 MM;PAK;2;;1308;55897622;;;1;;0
1584;7029350001010;43741698;;VEV JOTUN SLETT VEGG FORGR 10M;30320;23417;RUL;;JOTUN;RUL;1;;2276;43741698;;;1;;0
1584;7029350259831;60680025;;JOTUN SLETT VEGG VÅT 15MTR;207200;163508;RUL;;J960V;RUL;1;;2108;60680025;;;1;;0
1584;4009266883316;60011973;;TAPET OVERMALBAR  LECO 520-125;191200;165182;RUL;;THERMO ACOUSTIC PREMIUM;RUL;1;;1360;60011973;;;1;;0
1584;7320090000210;49713455;;TAPET EASY LINER 21 10MTR;35120;35120;RUL;;35RL I KARTONG;RUL;1;;000;49713455;;;1;;0
1584;4009266883309;60004082;;VEGGFORNYER ROW  STANDARD 701-;19920;16134;RUL;;CELLULOSE OG POLYESTER FIBERDU;RUL;1;;1900;60004082;;;1;;0
1598;7200000503522;99001;;RESTESALG KR. 9,90;792;792;STK;;*RESTEVARER TAS IKKE I RETUR*;STK;1;;000;;;;1;;0
1601;7317761944430;60124336;;ALLKROK MEDI -6;4392;3021;PAK;;FOR MONTERING I BETONGVEGG;PAK;1;;3121;60124336;;;1;;0
1601;7317900306938;60071411;;BOKSTAV CENTURY SORT B SB;15920;13495;BK;;;BK;1;;1523;60071411;;;1;;0
1601;7317900306945;60071418;;BOKSTAV CENTURY SORT C SB;15920;13495;BK;;;BK;1;;1523;60071418;;;1;;0
1601;7317900306952;60071406;;BOKSTAV CENTURY SORT D SB;15920;13495;BK;;;BK;1;;1523;60071406;;;1;;0
1601;7317900307508;60071426;;BOKSTAV HOME RUSTFRI A SB;22320;8000;BK;;;BK;1;;6415;60071426;;;1;;0
1601;7317900307515;60071432;;BOKSTAV HOME RUSTFRI B SB;22320;8000;BK;;;BK;1;;6415;60071432;;;1;;0
1601;7317900307522;60071461;;BOKSTAV HOME RUSTFRI C SB;22320;8000;BK;;;BK;1;;6415;60071461;;;1;;0
1601;7317900307539;60071466;;BOKSTAV HOME RUSTFRI D SB;22320;8000;BK;;;BK;1;;6415;60071466;;;1;;0
1601;7317900015984;25305558;;BOLTESKÅTE 4539 50MM MESS POL;10320;7383;STK;;;STK;1;;2845;25305558;;;1;;0
1601;7317900046940;25299488;;BOLTESKÅTE 4539 63MM KROM SB;13520;10033;PAK;;;PAK;1;;2578;25299488;;;1;;0
1601;7317900181085;53481218;;BOLTESKÅTE 5210 VARMGALV SB;14320;11771;BK;;;BK;1;;1779;53481218;;;1;;0
1601;7317900017186;25299405;;BOLTESKÅTE 777 110MM ELF SB;5592;4743;STK;;;STK;1;;1518;25299405;;;1;;0
1601;7317900174933;50709101;;BOLTSK TE 230 MM VARMFORSINKET;12720;10049;STK;;;STK;1;;2099;50709101;;;1;;0
1601;7317900174940;50709120;;BOLTSKÅTE 340 MM VARMFORSINKET;14320;11324;STK;;;STK;1;;2091;50709120;;;1;;0
1601;7317900174957;50709135;;BOLTSKÅTE 495 MM VARMFORSINKET;15920;12595;STK;;;STK;1;;2088;50709135;;;1;;0
1601;7317900197567;60059126;;GIPSKROK HVIT 20 KG 10-PAK SB;6320;4425;BK;;;BK;1;;2998;60059126;;;1;;0
1601;7317900041204;25322090;;HJØRNEJERN 3201-50 ELF SB;4392;2860;STK;;50X50X10MM PK 2 STK;STK;1;;3485;25322090;;;1;;0
1601;7317900306822;60071415;;HUSNUMMER CENTURY SORT 0 SB;15920;13495;BK;;;BK;1;;1523;60071415;;;1;;0
1601;7317900306839;60071401;;HUSNUMMER CENTURY SORT 1 SB;15920;13495;BK;;;BK;1;;1523;60071401;;;1;;0
1601;7317900306846;60071799;;HUSNUMMER CENTURY SORT 2 SB;15920;13495;BK;;;BK;1;;1523;60071799;;;1;;0
1601;7317900306853;60071413;;HUSNUMMER CENTURY SORT 3 SB;15920;13495;BK;;;BK;1;;1523;60071413;;;1;;0
1601;7317900306877;60071400;;HUSNUMMER CENTURY SORT 5 SB;15920;13495;BK;;;BK;1;;1523;60071400;;;1;;0
1601;7317900306884;60071438;;HUSNUMMER CENTURY SORT 6 SB;15920;13495;BK;;;BK;1;;1523;60071438;;;1;;0
1601;7317900306891;60071402;;HUSNUMMER CENTURY SORT 7 SB;15920;13495;BK;;;BK;1;;1523;60071402;;;1;;0
1601;7317900306907;60071436;;HUSNUMMER CENTURY SORT 8 SB;15920;13495;BK;;;BK;1;;1523;60071436;;;1;;0
1601;7317900306914;60071405;;HUSNUMMER CENTURY SORT 9 SB;15920;13495;BK;;;BK;1;;1523;60071405;;;1;;0
1601;7317900307409;60071409;;HUSNUMMER HOME RUSTFRI 0 SB;22320;8000;BK;;;BK;1;;6415;60071409;;;1;;0
1601;7317900307423;60071457;;HUSNUMMER HOME RUSTFRI 2 SB;22320;20273;BK;;;BK;1;;916;60071457;;;1;;0
1601;7317900307430;60071463;;HUSNUMMER HOME RUSTFRI 3 SB;22320;8000;BK;;;BK;1;;6415;60071463;;;1;;0
1601;7317900307454;60071465;;HUSNUMMER HOME RUSTFRI 5 SB;22320;8000;BK;;;BK;1;;6415;60071465;;;1;;0
1601;7317900307461;60071422;;HUSNUMMER HOME RUSTFRI 6 SB;22320;20273;BK;;;BK;1;;916;60071422;;;1;;0
1601;7317900307478;60071427;;HUSNUMMER HOME RUSTFRI 7 SB;22320;20273;BK;;;BK;1;;916;60071427;;;1;;0
1601;7317900307485;60071460;;HUSNUMMER HOME RUSTFRI 8 SB;22320;8000;BK;;;BK;1;;6415;60071460;;;1;;0
1601;7317900307492;60071410;;HUSNUMMER HOME RUSTFRI 9 SB;22320;20273;BK;;;BK;1;;916;60071410;;;1;;0
1601;7317900015717;25305533;;KASSESTRAMMER 4091 ELF SB;6320;4389;STK;;MED LOKKBESLAG 4010;STK;1;;3053;25305533;;;1;;0
1601;7317900016790;25308859;;KASSESTRAMMER 5 ELF SB;7920;6145;STK;;MED LOKKBESLAG 14 FOR HENGEL S;STK;1;;2239;25308859;;;1;;0
1601;7317761944225;60122015;;LAMPEKROK 23 HVIT 4,7X50MM FZB;11920;8823;PAK;;-6    BLANKFORSINKET STÅL;PAK;1;;2598;60122015;;;1;;0
1601;7317900181061;53481146;;LEDDHASPE 1365 115MM VARMGALV;7120;5827;BK;;;BK;1;;1814;53481146;;;1;;0
1601;7317900181078;53481173;;LEDDHASPE 1365 140MM VARMGALV;7920;6183;BK;;;BK;1;;2191;53481173;;;1;;0
1601;7317900165696;47256020;;LEDDHASPE 2365 SVART SB;14320;11236;BK;;;BK;1;;2153;47256020;;;1;;0
1601;7070756044521;51910157;;OPPHENG BILDIS STÅLWIRE 1,5M;25520;8480;PAK;;M/JUSTERBAR KROK;PAK;1;;6677;51910157;;;1;;0
1601;7070756044576;51910180;;OPPHENG BILDIS 2STK KROKER;25520;8480;PAK;;RINDALSLIST;PAK;1;;6677;51910180;;;1;;0
1601;5708506242324;23623655;;PORTHASPE I 345MM GALV NN;51120;39495;STK;;;STK;1;;2274;23623655;;;1;;0
1601;7317900009617;25300302;;SKJØTEJERN 6212-100 ELF  SB;5192;3759;STK;;100X20 PK 2 STK;STK;1;;2760;25300302;;;1;;0
1601;7317761944317;60123270;;SPIRALKROK 115 120X8,3 FZB -2;9520;6283;PAK;;FOR BRUK INNENDØRS;PAK;1;;3400;60123270;;;1;;0
1601;7317900169281;48298316;;TALL 0-9 X 3 VINYL 13/26MM SVA;10320;8680;BK;;SELVKLEBENDE VINYL;BK;1;;1589;48298316;;;1;;0
1601;7317900181191;53481453;;TRAPESKROK 120 MM VARMGALV SB;7920;5887;BK;;;BK;1;;2565;53481453;;;1;;0
1601;7317900039942;25293622;;VINDUSHOLDER 5566-1 BARNESIKRI;11120;9533;STK;;;STK;1;;1427;25293622;;;1;;0
1601;7317900054419;25306028;;VINKELJERN 6100-25 ELF  SB;2792;1920;STK;;25X25X12MM PK 2 STK;STK;1;;3123;25306028;;;1;;0
1601;7317900009570;25306101;;VINKELJERN 6101-38 ELF  SB;3192;1919;STK;;38X38X13 PK 2 STK;STK;1;;3985;25306101;;;1;;0
1601;7317900009587;25306119;;VINKELJERN 6111-50 ELF  SB;3992;2617;STK;;50X50X15 PK 2 STK;STK;1;;3441;25306119;;;1;;0
1601;7317900041242;25301284;;VINKELJERN 6112-62 ELF  SB;3992;2861;STK;;62X62X16MM PK 2 STK;STK;1;;2833;25301284;;;1;;0
1601;7317761944270;60123266;;VINKELKROK 7 50X3,5MM FZB -6;4392;3148;PAK;;FOR BRUK INNENDØRS;PAK;1;;2832;60123266;;;1;;0
1601;7317761944393;60124334;;X-KROK NR 1 MAX 3KG MESSING -6;3592;2515;PAK;;OPPHENG TIL VEGG MAX 3KG BELAS;PAK;1;;2998;60124334;;;1;;0
1601;7317900046902;25305988;;VINKEL 144 HVIT SB;4392;2611;STK;;PK 4 STK;STK;1;;4052;25305988;;;1;;0
1601;7317900046919;25305996;;VINKEL 145 HVIT SB;5192;3769;STK;;PK 4 STK;STK;1;;2738;25305996;;;1;;0
1601;7317900046926;25309972;;MØBELVINKEL 147 PLAST HVIT SB;6320;4351;STK;;PK 4 STK;STK;1;;3113;25309972;;;1;;0
1601;7317900016172;25305814;;MØBELVINKEL 502Z SB;3592;2470;STK;;27X30X30MM PK 4 STK;STK;1;;3123;25305814;;;1;;0
1601;7317900016158;25305798;;MØBELVINKEL 501Z SB;3592;2452;STK;;41X25X23MM PK 4 STK;STK;1;;3173;25305798;;;1;;0
1601;7317900493201;25318825;;HUSNUMMER 5 572 SORT SB;9520;9076;STK;;HØYDE 140MM;STK;1;;466;25318825;;;1;;0
1602;7317900161810;45488077;;BALKONGDØRVR SETT COPENHAGEN M;49520;39176;BK;;LANGSKILT FOR SYL/KNAPPVR/BLIN;BK;1;;2088;45488077;;;1;;0
1602;7317900174261;51132673;;BALKONGDØRVRIDER COPENHAGEN KR;46320;37967;BK;;ESPAGNOLETTVRIDER KORTE SKILT;BK;1;;1803;51132673;;;1;;0
1602;7317900174247;51132665;;BALKONGDØRVRIDER COPENHAGEN;46320;37967;BK;;MATT KROM ESPAGNOLETTVRIDER;BK;1;;1803;51132665;;;1;;0
1602;7317900134968;44077895;;BLINDSKILT 4265 BØRSTET KROM S;7920;7032;PAK;;;PAK;1;;1119;44077895;;;1;;0
1602;7317900166334;48149201;;DØRVRIDER 316-4 AARHUS 125MAS;57520;16000;PP;;MASSIV M/VRIDERSKILT-U/NØKKELS;PP;1;;7218;48149201;;;1;;0
1602;7317900195723;60052422;;DØRVRIDER MIAMI UTV SORT SB;27120;20788;BK;;DT 38-70 MM;BK;1;;2334;60052422;;;1;;0
1602;7317900177163;51736924;;DØRVRIDER ATLANTA INNV RUSTFRI;25520;22240;PP;;INKL NØKKELSKILT;PP;1;;1284;51736924;;;1;;0
1602;7317900197741;60002769;;DØRVRIDER ATLANTA INNV SORT PP;27120;23200;PP;;DT 38-42 MM;PP;1;;1445;60002769;;;1;;0
1602;7317900177132;51736720;;DØRVRIDER ATLANTA UTV RUSTFRI;30320;22880;PP;;DOBBELTVIRKENDE RETURFJÆR DT 3;PP;1;;2453;51736720;;;1;;0
1602;7317900197727;60002755;;DØRVRIDER ATLANTA UTV SORT PP;28720;23943;PP;;DOBBELTVIRKENDE RETURFJÆR DT 3;PP;1;;1663;60002755;;;1;;0
1602;7317900633454;45547698;;DØRVRIDER A2012 INNV B-KROM PP;15920;12720;PP;;BØRSTET KROM;PP;1;;2010;45547698;;;1;;0
1602;7317900134289;28762235;;DØRVRIDER A383 INNV SORT/KROM;30320;27737;PAK;;;PAK;1;;851;28762235;;;1;;0
1602;7317900197925;60010407;;DØRVRIDER A9639 INNV B-KROM PP;23120;20575;PP;;DT 38-42 MM;PP;1;;1100;60010407;;;1;;0
1602;7317900132582;28757946;;DØRVRIDER BONN UTV B-KROM SB;41520;31193;STK;;BØRSTET KROM;STK;1;;2487;28757946;;;1;;0
1602;7317900180521;53418063;;DØRVRIDER BOSTON INNV RST PP;23920;21803;PP;;;PP;1;;884;53418063;;;1;;0
1602;7317900197819;60002774;;DØRVRIDER BOSTON INNV SORT PP;23920;23200;PP;;DT 38-42 MM;PP;1;;301;60002774;;;1;;0
